fecha,producto,producto_representativo,carrefour,coope,coto,dia,disco,vea,marca
2025-10-07,Snack de Arroz con Chocolate Vegetalex 60g,Snack De Arroz Con Chocolate Vegetalex 60g,,,2290.0,,,,Vegetalex
2025-10-07,Snack de Arroz y Quinoa Vegetalex 40g,Snack De Arroz Y Quinoa Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-08,Hamburguesa Vegetal Soja Vegetalex 300g,Hamburguesa Vegetalex Soja 300 Gr,5669.0,5590.0,,,4095.0,5800.0,Vegetalex
2025-10-08,Hamburguesa Vegetal Tradicional Vegetalex 226g,Burger 100 Vegetal 226 Gr Vegetalex,6350.0,6349.0,6359.0,6350.0,4647.5,6650.0,Vegetalex
2025-10-08,Hot Dogs 100% Vegetal Vegetalex 225g,Formados De Vegetales Vegetalex Tipo Hot Dogs X6 225grs,,6349.0,6329.0,6350.0,7250.0,6700.0,Vegetalex
2025-10-08,"Medallones Vegetales Calabaza, Avena y Chía Vegetalex 300g",Medallones De Calabaza Avena Y Chia Vegetalex 300g,2835.0,5590.0,5675.0,5670.0,4160.0,3867.5,Vegetalex
2025-10-08,Medallones Vegetales Espinaca Vegetalex 300g,Medallones De Espinaca Vegetalex 300g,2835.0,5590.0,5675.0,5670.0,4160.0,3867.5,Vegetalex
2025-10-08,Medallones Vegetales Legumbres y Quinoa Vegetalex 300g,Medallones De Legumbres Y Quinoa Vegetalex 300g,2834.5,5590.0,5675.0,,4160.0,3867.5,Vegetalex
2025-10-08,Medallones Vegetales Verduras Vegetalex 300g,Medallones De Verduras Vegetalex 300g,2837.5,5590.0,5675.0,,4160.0,3867.5,Vegetalex
2025-10-08,Milanesa de Soja Calabaza Vegetalex 340g,Milanesa Vegetalex Calabaza 340 Gr Vegetalex,,4390.0,4370.0,,5050.0,4650.0,Vegetalex
2025-10-08,Milanesa de Soja Cebolla Vegetalex 340g,Milanesa Vegetalex Cebolla 340 Gr Vegetalex,,4390.0,4370.0,,5050.0,4650.0,Vegetalex
2025-10-08,Milanesa de Soja Espinaca Vegetalex 340g,Milanesa Vegetalex Espinaca 340 Gr Vegetalex,3999.0,4390.0,3999.0,,5050.0,4650.0,Vegetalex
2025-10-08,Milanesa de Soja Vegetalex Tradicional 340g,Milanesa Vegetalex Tradicional 340 Gr Vegetalex,,3990.0,4045.0,3990.0,4500.0,4200.0,Vegetalex
2025-10-08,Nuggets 100% Vegetal Vegetalex 300g,Nuggets 100 Vegetal 300 Gr Vegetalex,6359.0,6349.0,6359.0,,7250.0,6700.0,Vegetalex
2025-10-08,Snack de Arroz Sabor Queso Vegetalex 40g,Snack De Arroz Sabor Queso Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-08,Snack de Arroz con Chocolate Vegetalex 60g,Snack De Arroz Con Chocolate Vegetalex 60g,,,2290.0,,,,Vegetalex
2025-10-08,Snack de Arroz y Quinoa Vegetalex 40g,Snack De Arroz Y Quinoa Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-09,Hamburguesa Vegetal Soja Vegetalex 300g,Hamburguesa Vegetalex Soja 300 Gr,5669.0,5590.0,,,4095.0,5800.0,Vegetalex
2025-10-09,Hamburguesa Vegetal Tradicional Vegetalex 226g,Burger 100 Vegetal 226 Gr Vegetalex,6350.0,4790.0,3179.5,6350.0,4647.5,6650.0,Vegetalex
2025-10-09,Hot Dogs 100% Vegetal Vegetalex 225g,Hot Dogs 100 Vegetal 225 Gr Vegetalex,,,3164.5,6350.0,7250.0,6700.0,Vegetalex
2025-10-09,"Medallones Vegetales Calabaza, Avena y Chía Vegetalex 300g",Medallones De Calabaza Avena Y Chia Vegetalex 300g,2835.0,5590.0,2837.5,5670.0,4160.0,3867.5,Vegetalex
2025-10-09,Medallones Vegetales Espinaca Vegetalex 300g,Medallones De Espinaca Vegetalex 300g,2835.0,5590.0,2837.5,5670.0,4160.0,3867.5,Vegetalex
2025-10-09,Medallones Vegetales Legumbres y Quinoa Vegetalex 300g,Medallones De Legumbres Y Quinoa Vegetalex 300g,2834.5,5590.0,2837.5,,4160.0,3867.5,Vegetalex
2025-10-09,Medallones Vegetales Verduras Vegetalex 300g,Medallones De Verduras Vegetalex 300g,2837.5,5590.0,2837.5,,4160.0,3867.5,Vegetalex
2025-10-09,Milanesa de Soja Calabaza Vegetalex 340g,Milanesa Vegetalex Calabaza 340 Gr Vegetalex,,4390.0,2185.0,,5050.0,3022.5,Vegetalex
2025-10-09,Milanesa de Soja Cebolla Vegetalex 340g,Milanesa Vegetalex Cebolla 340 Gr Vegetalex,,4390.0,2185.0,,5050.0,3022.5,Vegetalex
2025-10-09,Milanesa de Soja Espinaca Vegetalex 340g,Milanesa Vegetalex Espinaca 340 Gr Vegetalex,,4390.0,1999.5,,5050.0,3022.5,Vegetalex
2025-10-09,Milanesa de Soja Vegetalex Tradicional 340g,Milanesa Vegetalex Tradicional 340 Gr Vegetalex,,3990.0,2022.5,3990.0,4500.0,2730.0,Vegetalex
2025-10-09,Nuggets 100% Vegetal Vegetalex 300g,Nuggets 100 Vegetal 300 Gr Vegetalex,6359.0,4790.0,3179.5,,7250.0,6700.0,Vegetalex
2025-10-09,Snack de Arroz Sabor Queso Vegetalex 40g,Snack De Arroz Sabor Queso Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-09,Snack de Arroz con Chocolate Vegetalex 60g,Snack De Arroz Con Chocolate Vegetalex 60g,,,2290.0,,,,Vegetalex
2025-10-09,Snack de Arroz y Quinoa Vegetalex 40g,Snack De Arroz Y Quinoa Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-10,Hamburguesa Vegetal Soja Vegetalex 300g,Hamburguesa Vegetalex Soja 300 Gr,5669.0,5590.0,,,6300.0,5800.0,Vegetalex
2025-10-10,Hamburguesa Vegetal Tradicional Vegetalex 226g,Burger 100 Vegetal 226 Gr Vegetalex,6350.0,4790.0,3179.5,6350.0,7150.0,6650.0,Vegetalex
2025-10-10,Hot Dogs 100% Vegetal Vegetalex 225g,Hot Dogs 100 Vegetal 225 Gr Vegetalex,,,3164.5,6350.0,7250.0,6700.0,Vegetalex
2025-10-10,"Medallones Vegetales Calabaza, Avena y Chía Vegetalex 300g",Medallones De Calabaza Avena Y Chia Vegetalex 300g,2835.0,5590.0,2837.5,5670.0,6400.0,3867.5,Vegetalex
2025-10-10,Medallones Vegetales Espinaca Vegetalex 300g,Medallones De Espinaca Vegetalex 300g,,5590.0,2837.5,5670.0,6400.0,3867.5,Vegetalex
2025-10-10,Medallones Vegetales Legumbres y Quinoa Vegetalex 300g,Medallones De Legumbres Y Quinoa Vegetalex 300g,2834.5,5590.0,2837.5,,6400.0,3867.5,Vegetalex
2025-10-10,Medallones Vegetales Verduras Vegetalex 300g,Medallones De Verduras Vegetalex 300g,2837.5,5590.0,2837.5,,6400.0,3867.5,Vegetalex
2025-10-10,Milanesa de Soja Calabaza Vegetalex 340g,Milanesa Vegetalex Calabaza 340 Gr Vegetalex,4370.0,4390.0,2185.0,,3366.67,3022.5,Vegetalex
2025-10-10,Milanesa de Soja Cebolla Vegetalex 340g,Milanesa Vegetalex Cebolla 340 Gr Vegetalex,4370.0,4390.0,2185.0,,3366.67,3022.5,Vegetalex
2025-10-10,Milanesa de Soja Espinaca Vegetalex 340g,Milanesa Vegetalex Espinaca 340 Gr Vegetalex,3999.0,4390.0,1999.5,,3366.67,3022.5,Vegetalex
2025-10-10,Milanesa de Soja Vegetalex Tradicional 340g,Milanesa Vegetalex Tradicional 340 Gr Vegetalex,3990.0,3990.0,2022.5,3990.0,3000.0,2730.0,Vegetalex
2025-10-10,Nuggets 100% Vegetal Vegetalex 300g,Nuggets 100 Vegetal 300 Gr Vegetalex,6359.0,4790.0,3179.5,,7250.0,6700.0,Vegetalex
2025-10-10,Snack de Arroz Sabor Queso Vegetalex 40g,Snack De Arroz Sabor Queso Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-10,Snack de Arroz con Chocolate Vegetalex 60g,Snack De Arroz Con Chocolate Vegetalex 60g,,,2290.0,,,,Vegetalex
2025-10-10,Snack de Arroz y Quinoa Vegetalex 40g,Snack De Arroz Y Quinoa Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-11,Hamburguesa Vegetal Soja Vegetalex 300g,Hamburguesa Vegetalex Soja 300 Gr,5669.0,5590.0,,,6300.0,5800.0,Vegetalex
2025-10-11,Hamburguesa Vegetal Tradicional Vegetalex 226g,Burger 100 Vegetal 226 Gr Vegetalex,6350.0,4790.0,3179.5,6350.0,7150.0,6650.0,Vegetalex
2025-10-11,Hot Dogs 100% Vegetal Vegetalex 225g,Hot Dogs 100 Vegetal 225 Gr Vegetalex,,,3164.5,6350.0,7250.0,6700.0,Vegetalex
2025-10-11,"Medallones Vegetales Calabaza, Avena y Chía Vegetalex 300g",Medallones De Calabaza Avena Y Chia Vegetalex 300g,2835.0,5590.0,2837.5,5670.0,6400.0,3867.5,Vegetalex
2025-10-11,Medallones Vegetales Espinaca Vegetalex 300g,Medallones De Espinaca Vegetalex 300g,2835.0,5590.0,2837.5,5670.0,6400.0,3867.5,Vegetalex
2025-10-11,Medallones Vegetales Legumbres y Quinoa Vegetalex 300g,Medallones De Legumbres Y Quinoa Vegetalex 300g,2834.5,5590.0,2837.5,,6400.0,3867.5,Vegetalex
2025-10-11,Medallones Vegetales Verduras Vegetalex 300g,Medallones De Verduras Vegetalex 300g,2837.5,5590.0,2837.5,,6400.0,3867.5,Vegetalex
2025-10-11,Milanesa de Soja Calabaza Vegetalex 340g,Milanesa Vegetalex Calabaza 340 Gr Vegetalex,4370.0,4390.0,2185.0,,3366.67,3022.5,Vegetalex
2025-10-11,Milanesa de Soja Cebolla Vegetalex 340g,Milanesa Vegetalex Cebolla 340 Gr Vegetalex,4370.0,4390.0,2185.0,,3366.67,3022.5,Vegetalex
2025-10-11,Milanesa de Soja Espinaca Vegetalex 340g,Milanesa Vegetalex Espinaca 340 Gr Vegetalex,3999.0,4390.0,1999.5,,5050.0,3022.5,Vegetalex
2025-10-11,Milanesa de Soja Vegetalex Tradicional 340g,Milanesa Vegetalex Tradicional 340 Gr Vegetalex,3990.0,3990.0,2022.5,3990.0,4500.0,2730.0,Vegetalex
2025-10-11,Nuggets 100% Vegetal Vegetalex 300g,Nuggets 100 Vegetal 300 Gr Vegetalex,6359.0,4790.0,3179.5,,7250.0,6700.0,Vegetalex
2025-10-11,Snack de Arroz Sabor Queso Vegetalex 40g,Snack De Arroz Sabor Queso Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-11,Snack de Arroz con Chocolate Vegetalex 60g,Snack De Arroz Con Chocolate Vegetalex 60g,,,2290.0,,,,Vegetalex
2025-10-11,Snack de Arroz y Quinoa Vegetalex 40g,Snack De Arroz Y Quinoa Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-12,Hamburguesa Vegetal Soja Vegetalex 300g,Hamburguesa Vegetalex Soja 300 Gr,5669.0,5590.0,,,6300.0,5800.0,Vegetalex
2025-10-12,Hamburguesa Vegetal Tradicional Vegetalex 226g,Burger 100 Vegetal 226 Gr Vegetalex,6350.0,4790.0,3179.5,6350.0,7150.0,6650.0,Vegetalex
2025-10-12,Hot Dogs 100% Vegetal Vegetalex 225g,Alimento a base de vegetales Vegetalex hot dog x6.,6329.0,,3164.5,6350.0,7250.0,6700.0,Vegetalex
2025-10-12,"Medallones Vegetales Calabaza, Avena y Chía Vegetalex 300g",Medallones De Calabaza Avena Y Chia Vegetalex 300g,2835.0,5590.0,2837.5,5670.0,6400.0,3867.5,Vegetalex
2025-10-12,Medallones Vegetales Espinaca Vegetalex 300g,Medallones De Espinaca Vegetalex 300g,,5590.0,2837.5,5670.0,6400.0,3867.5,Vegetalex
2025-10-12,Medallones Vegetales Legumbres y Quinoa Vegetalex 300g,Medallones De Legumbres Y Quinoa Vegetalex 300g,2834.5,5590.0,2837.5,,6400.0,3867.5,Vegetalex
2025-10-12,Medallones Vegetales Verduras Vegetalex 300g,Medallones De Verduras Vegetalex 300g,2837.5,5590.0,2837.5,,6400.0,3867.5,Vegetalex
2025-10-12,Milanesa de Soja Calabaza Vegetalex 340g,Milanesa Vegetalex Calabaza 340 Gr Vegetalex,4370.0,4390.0,2185.0,,3366.67,3022.5,Vegetalex
2025-10-12,Milanesa de Soja Cebolla Vegetalex 340g,Milanesa Vegetalex Cebolla 340 Gr Vegetalex,4370.0,4390.0,2185.0,,3366.67,3022.5,Vegetalex
2025-10-12,Milanesa de Soja Espinaca Vegetalex 340g,Milanesa Vegetalex Espinaca 340 Gr Vegetalex,3999.0,4390.0,1999.5,,3366.67,3022.5,Vegetalex
2025-10-12,Milanesa de Soja Vegetalex Tradicional 340g,Milanesa Vegetalex Tradicional 340 Gr Vegetalex,3990.0,3990.0,2022.5,3990.0,3000.0,2730.0,Vegetalex
2025-10-12,Nuggets 100% Vegetal Vegetalex 300g,Nuggets 100 Vegetal 300 Gr Vegetalex,6359.0,4790.0,3179.5,,7250.0,6700.0,Vegetalex
2025-10-12,Snack de Arroz Sabor Queso Vegetalex 40g,Snack De Arroz Sabor Queso Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-12,Snack de Arroz con Chocolate Vegetalex 60g,Snack De Arroz Con Chocolate Vegetalex 60g,,,2290.0,,,,Vegetalex
2025-10-12,Snack de Arroz y Quinoa Vegetalex 40g,Snack De Arroz Y Quinoa Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-13,Hamburguesa Vegetal Soja Vegetalex 300g,Hamburguesa Vegetalex Soja 300 Gr,5669.0,5590.0,,,3780.0,5800.0,Vegetalex
2025-10-13,Hamburguesa Vegetal Tradicional Vegetalex 226g,Burger 100 Vegetal 226 Gr Vegetalex,6350.0,4790.0,3179.5,6350.0,7150.0,6650.0,Vegetalex
2025-10-13,Hot Dogs 100% Vegetal Vegetalex 225g,Alimento a base de vegetales Vegetalex hot dog x6.,6329.0,,3164.5,6350.0,7250.0,6700.0,Vegetalex
2025-10-13,"Medallones Vegetales Calabaza, Avena y Chía Vegetalex 300g",Medallones De Calabaza Avena Y Chia Vegetalex 300g,2835.0,5590.0,2837.5,5670.0,6400.0,3867.5,Vegetalex
2025-10-13,Medallones Vegetales Espinaca Vegetalex 300g,Medallones De Espinaca Vegetalex 300g,,5590.0,2837.5,5670.0,6400.0,3867.5,Vegetalex
2025-10-13,Medallones Vegetales Legumbres y Quinoa Vegetalex 300g,Medallones De Legumbres Y Quinoa Vegetalex 300g,2834.5,5590.0,2837.5,,6400.0,3867.5,Vegetalex
2025-10-13,Medallones Vegetales Verduras Vegetalex 300g,Medallones De Verduras Vegetalex 300g,2837.5,5590.0,2837.5,,6400.0,3867.5,Vegetalex
2025-10-13,Milanesa de Soja Calabaza Vegetalex 340g,Milanesa Vegetalex Calabaza 340 Gr Vegetalex,4370.0,4390.0,2185.0,,5050.0,4650.0,Vegetalex
2025-10-13,Milanesa de Soja Cebolla Vegetalex 340g,Milanesa Vegetalex Cebolla 340 Gr Vegetalex,4370.0,4390.0,2185.0,,5050.0,4650.0,Vegetalex
2025-10-13,Milanesa de Soja Espinaca Vegetalex 340g,Milanesa Vegetalex Espinaca 340 Gr Vegetalex,3999.0,4390.0,1999.5,,5050.0,4650.0,Vegetalex
2025-10-13,Milanesa de Soja Vegetalex Tradicional 340g,Milanesa Vegetalex Tradicional 340 Gr Vegetalex,3990.0,3990.0,2022.5,3990.0,4500.0,4200.0,Vegetalex
2025-10-13,Nuggets 100% Vegetal Vegetalex 300g,Nuggets 100 Vegetal 300 Gr Vegetalex,6359.0,4790.0,3179.5,,7250.0,6700.0,Vegetalex
2025-10-13,Snack de Arroz Sabor Queso Vegetalex 40g,Snack De Arroz Sabor Queso Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-13,Snack de Arroz con Chocolate Vegetalex 60g,Snack De Arroz Con Chocolate Vegetalex 60g,,,2290.0,,,,Vegetalex
2025-10-13,Snack de Arroz y Quinoa Vegetalex 40g,Snack De Arroz Y Quinoa Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-14,Hamburguesa Vegetal Soja Vegetalex 300g,Hamburguesa Vegetalex Soja 300 Gr,5669.0,5590.0,,,3780.0,3450.0,Vegetalex
2025-10-14,Hamburguesa Vegetal Tradicional Vegetalex 226g,Burger 100 Vegetal 226 Gr Vegetalex,4127.5,4790.0,3179.5,6350.0,7150.0,6650.0,Vegetalex
2025-10-14,Hot Dogs 100% Vegetal Vegetalex 225g,Alimento a base de vegetales Vegetalex hot dog x6.,6329.0,,3164.5,6350.0,7250.0,6700.0,Vegetalex
2025-10-14,"Medallones Vegetales Calabaza, Avena y Chía Vegetalex 300g",Medallones De Calabaza Avena Y Chia Vegetalex 300g,5670.0,5590.0,2837.5,5670.0,6400.0,5950.0,Vegetalex
2025-10-14,Medallones Vegetales Espinaca Vegetalex 300g,Medallones De Espinaca Vegetalex 300g,,5590.0,2837.5,5670.0,6400.0,5950.0,Vegetalex
2025-10-14,Medallones Vegetales Legumbres y Quinoa Vegetalex 300g,Medallones De Legumbres Y Quinoa Vegetalex 300g,,5590.0,2837.5,,6400.0,5950.0,Vegetalex
2025-10-14,Medallones Vegetales Verduras Vegetalex 300g,Medallones De Verduras Vegetalex 300g,5675.0,5590.0,2837.5,,6400.0,5950.0,Vegetalex
2025-10-14,Milanesa de Soja Calabaza Vegetalex 340g,Milanesa Vegetalex Calabaza 340 Gr Vegetalex,4370.0,4390.0,2185.0,,5050.0,4650.0,Vegetalex
2025-10-14,Milanesa de Soja Cebolla Vegetalex 340g,Milanesa Vegetalex Cebolla 340 Gr Vegetalex,4370.0,4390.0,2185.0,,5050.0,4650.0,Vegetalex
2025-10-14,Milanesa de Soja Espinaca Vegetalex 340g,Milanesa Vegetalex Espinaca 340 Gr Vegetalex,3999.0,4390.0,1999.5,,5050.0,4650.0,Vegetalex
2025-10-14,Milanesa de Soja Vegetalex Tradicional 340g,Milanesa Vegetalex Tradicional 340 Gr Vegetalex,3990.0,3990.0,2022.5,3990.0,4500.0,4200.0,Vegetalex
2025-10-14,Nuggets 100% Vegetal Vegetalex 300g,Nuggets 100 Vegetal 300 Gr Vegetalex,4133.35,4790.0,3179.5,,7250.0,6700.0,Vegetalex
2025-10-14,Snack de Arroz Sabor Queso Vegetalex 40g,Snack De Arroz Sabor Queso Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-14,Snack de Arroz con Chocolate Vegetalex 60g,Snack De Arroz Con Chocolate Vegetalex 60g,,,2290.0,,,,Vegetalex
2025-10-14,Snack de Arroz y Quinoa Vegetalex 40g,Snack De Arroz Y Quinoa Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-15,Hamburguesa Vegetal Soja Vegetalex 300g,Hamburguesa Vegetalex Soja 300 Gr,5669.0,5590.0,,,6300.0,3450.0,Vegetalex
2025-10-15,Hamburguesa Vegetal Tradicional Vegetalex 226g,Burger 100 Vegetal 226 Gr Vegetalex,4127.5,4790.0,6359.0,6350.0,7150.0,6650.0,Vegetalex
2025-10-15,Hot Dogs 100% Vegetal Vegetalex 225g,Hot Dogs 100 Vegetal 225 Gr Vegetalex,,,6329.0,6350.0,7250.0,6700.0,Vegetalex
2025-10-15,"Medallones Vegetales Calabaza, Avena y Chía Vegetalex 300g",Medallones De Calabaza Avena Y Chia Vegetalex 300g,5670.0,5590.0,5675.0,5670.0,6400.0,5950.0,Vegetalex
2025-10-15,Medallones Vegetales Espinaca Vegetalex 300g,Medallones De Espinaca Vegetalex 300g,5670.0,5590.0,5675.0,5670.0,6400.0,5950.0,Vegetalex
2025-10-15,Medallones Vegetales Legumbres y Quinoa Vegetalex 300g,Medallones De Legumbres Y Quinoa Vegetalex 300g,5669.0,5590.0,5675.0,,6400.0,5950.0,Vegetalex
2025-10-15,Medallones Vegetales Verduras Vegetalex 300g,Medallones De Verduras Vegetalex 300g,5675.0,5590.0,5675.0,,6400.0,5950.0,Vegetalex
2025-10-15,Milanesa de Soja Calabaza Vegetalex 340g,Milanesa Vegetalex Calabaza 340 Gr Vegetalex,4370.0,4390.0,4370.0,,5050.0,4650.0,Vegetalex
2025-10-15,Milanesa de Soja Cebolla Vegetalex 340g,Milanesa Vegetalex Cebolla 340 Gr Vegetalex,4370.0,4390.0,4370.0,,5050.0,4650.0,Vegetalex
2025-10-15,Milanesa de Soja Espinaca Vegetalex 340g,Milanesa Vegetalex Espinaca 340 Gr Vegetalex,3999.0,4390.0,3999.0,,5050.0,4650.0,Vegetalex
2025-10-15,Milanesa de Soja Vegetalex Tradicional 340g,Milanesa Vegetalex Tradicional 340 Gr Vegetalex,3990.0,3990.0,4045.0,3990.0,4500.0,4200.0,Vegetalex
2025-10-15,Nuggets 100% Vegetal Vegetalex 300g,Nuggets 100 Vegetal 300 Gr Vegetalex,4133.35,4790.0,6359.0,,7250.0,6700.0,Vegetalex
2025-10-15,Snack de Arroz Sabor Queso Vegetalex 40g,Snack De Arroz Sabor Queso Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-15,Snack de Arroz con Chocolate Vegetalex 60g,Snack De Arroz Con Chocolate Vegetalex 60g,,,2290.0,,,,Vegetalex
2025-10-15,Snack de Arroz y Quinoa Vegetalex 40g,Snack De Arroz Y Quinoa Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-16,Hamburguesa Vegetal Soja Vegetalex 300g,Hamburguesa Vegetalex Soja 300 Gr,5669.0,3633.5,,,3780.0,3450.0,Vegetalex
2025-10-16,Hamburguesa Vegetal Tradicional Vegetalex 226g,Burger 100 Vegetal 226 Gr Vegetalex,4127.5,6349.0,6359.0,6350.0,7150.0,6650.0,Vegetalex
2025-10-16,Hot Dogs 100% Vegetal Vegetalex 225g,Hot Dogs 100 Vegetal 225 Gr Vegetalex,,,6329.0,6350.0,7250.0,6700.0,Vegetalex
2025-10-16,"Medallones Vegetales Calabaza, Avena y Chía Vegetalex 300g",Medallones De Calabaza Avena Y Chia Vegetalex 300g,5670.0,3633.5,5675.0,5670.0,6400.0,5950.0,Vegetalex
2025-10-16,Medallones Vegetales Espinaca Vegetalex 300g,Medallones De Espinaca Vegetalex 300g,5670.0,3633.5,5675.0,5670.0,6400.0,5950.0,Vegetalex
2025-10-16,Medallones Vegetales Legumbres y Quinoa Vegetalex 300g,Medallones De Legumbres Y Quinoa Vegetalex 300g,5669.0,3633.5,5675.0,,6400.0,5950.0,Vegetalex
2025-10-16,Medallones Vegetales Verduras Vegetalex 300g,Medallones De Verduras Vegetalex 300g,5675.0,3633.5,5675.0,,6400.0,5950.0,Vegetalex
2025-10-16,Milanesa de Soja Calabaza Vegetalex 340g,Milanesa Vegetalex Calabaza 340 Gr Vegetalex,4370.0,4390.0,4370.0,,5050.0,4650.0,Vegetalex
2025-10-16,Milanesa de Soja Cebolla Vegetalex 340g,Milanesa Vegetalex Cebolla 340 Gr Vegetalex,4370.0,4390.0,4370.0,,5050.0,4650.0,Vegetalex
2025-10-16,Milanesa de Soja Espinaca Vegetalex 340g,Milanesa Vegetalex Espinaca 340 Gr Vegetalex,3999.0,4390.0,3999.0,,5050.0,4650.0,Vegetalex
2025-10-16,Milanesa de Soja Vegetalex Tradicional 340g,Milanesa Vegetalex Tradicional 340 Gr Vegetalex,3990.0,3990.0,4045.0,3990.0,4500.0,4200.0,Vegetalex
2025-10-16,Nuggets 100% Vegetal Vegetalex 300g,Nuggets 100 Vegetal 300 Gr Vegetalex,4133.35,6349.0,6359.0,,7250.0,6700.0,Vegetalex
2025-10-16,Snack de Arroz Sabor Queso Vegetalex 40g,Snack De Arroz Sabor Queso Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-16,Snack de Arroz con Chocolate Vegetalex 60g,Snack De Arroz Con Chocolate Vegetalex 60g,,,2290.0,,,,Vegetalex
2025-10-16,Snack de Arroz y Quinoa Vegetalex 40g,Snack De Arroz Y Quinoa Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-17,Hamburguesa Vegetal Soja Vegetalex 300g,Hamburguesa Vegetalex Soja 300 Gr,5669.0,3633.5,,,4095.0,3450.0,Vegetalex
2025-10-17,Hamburguesa Vegetal Tradicional Vegetalex 226g,Burger 100 Vegetal 226 Gr Vegetalex,4127.5,6349.0,6359.0,6350.0,4647.5,6650.0,Vegetalex
2025-10-17,Hot Dogs 100% Vegetal Vegetalex 225g,Hot Dogs 100 Vegetal 225 Gr Vegetalex,,,6329.0,6350.0,7250.0,6700.0,Vegetalex
2025-10-17,"Medallones Vegetales Calabaza, Avena y Chía Vegetalex 300g",Medallones De Calabaza Avena Y Chia Vegetalex 300g,5670.0,3633.5,5675.0,5670.0,4160.0,3867.5,Vegetalex
2025-10-17,Medallones Vegetales Espinaca Vegetalex 300g,Medallones De Espinaca Vegetalex 300g,5670.0,3633.5,5675.0,5670.0,4160.0,3867.5,Vegetalex
2025-10-17,Medallones Vegetales Legumbres y Quinoa Vegetalex 300g,Medallones De Legumbres Y Quinoa Vegetalex 300g,5669.0,3633.5,5675.0,,4160.0,3867.5,Vegetalex
2025-10-17,Medallones Vegetales Verduras Vegetalex 300g,Medallones De Verduras Vegetalex 300g,5675.0,3633.5,5675.0,,4160.0,3867.5,Vegetalex
2025-10-17,Milanesa de Soja Calabaza Vegetalex 340g,Milanesa Vegetalex Calabaza 340 Gr Vegetalex,4370.0,4390.0,4370.0,,5050.0,4650.0,Vegetalex
2025-10-17,Milanesa de Soja Cebolla Vegetalex 340g,Milanesa Vegetalex Cebolla 340 Gr Vegetalex,4370.0,4390.0,4370.0,,5050.0,4650.0,Vegetalex
2025-10-17,Milanesa de Soja Espinaca Vegetalex 340g,Milanesa Vegetalex Espinaca 340 Gr Vegetalex,3999.0,4390.0,3999.0,,5050.0,4650.0,Vegetalex
2025-10-17,Milanesa de Soja Vegetalex Tradicional 340g,Milanesa Vegetalex Tradicional 340 Gr Vegetalex,,3990.0,4045.0,3990.0,4500.0,4200.0,Vegetalex
2025-10-17,Nuggets 100% Vegetal Vegetalex 300g,Nuggets 100 Vegetal 300 Gr Vegetalex,4133.35,6349.0,6359.0,,7250.0,6700.0,Vegetalex
2025-10-17,Snack de Arroz Sabor Queso Vegetalex 40g,Snack De Arroz Sabor Queso Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-17,Snack de Arroz con Chocolate Vegetalex 60g,Snack De Arroz Con Chocolate Vegetalex 60g,,,2290.0,,,,Vegetalex
2025-10-17,Snack de Arroz y Quinoa Vegetalex 40g,Snack De Arroz Y Quinoa Vegetalex 40g,,,1586.0,,,,Vegetalex
2025-10-18,Hamburguesa Vegetal Soja Vegetalex 300g,Hamburguesa Vegetalex Soja 300 Gr,5669.0,3633.5,,,4095.0,3450.0,Vegetalex
2025-10-18,Hamburguesa Vegetal Tradicional Vegetalex 226g,Burger 100 Vegetal 226 Gr Vegetalex,4127.5,6349.0,6359.0,6350.0,4647.5,6650.0,Vegetalex
2025-10-18,Hot Dogs 100% Vegetal Vegetalex 225g,Hot Dogs 100 Vegetal 225 Gr Vegetalex,,,6329.0,6350.0,7250.0,6700.0,Vegetalex
2025-10-18,"Medallones Vegetales Calabaza, Avena y Chía Vegetalex 300g",Medallones De Calabaza Avena Y Chia Vegetalex 300g,5670.0,3633.5,5675.0,5670.0,4160.0,3867.5,Vegetalex
2025-10-18,Medallones Vegetales Espinaca Vegetalex 300g,Medallones De Espinaca Vegetalex 300g,5670.0,3633.5,5675.0,5670.0,4160.0,3867.5,Vegetalex
2025-10-18,Medallones Vegetales Legumbres y Quinoa Vegetalex 300g,Medallones De Legumbres Y Quinoa Vegetalex 300g,5669.0,3633.5,5675.0,,4160.0,3867.5,Vegetalex
